,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
5482,1,0,4.4,215,8,53,1159,450.0,4555
5483,0,0,3.6,23,8,0,254,200.0,8783
5484,1,0,3.9,64,8,79,1222,250.0,8783
5485,1,0,3.9,148,8,53,264,450.0,3436
5486,1,0,4.2,131,8,40,1449,180.0,602
5487,1,0,3.9,100,8,90,1699,400.0,4986
5488,0,0,3.0,14,8,16,1164,400.0,8783
5489,1,0,3.5,9,8,0,273,500.0,8783
5490,1,0,3.4,36,8,40,254,150.0,368
5491,1,0,3.7,24,8,40,1449,250.0,739
5492,0,0,3.8,26,8,40,1153,350.0,8783
5493,0,0,3.9,66,8,40,1449,200.0,8783
5494,1,0,3.0,40,8,40,1443,200.0,6998
5495,1,0,3.7,17,8,14,354,200.0,7482
5496,0,0,3.7,17,8,40,1153,150.0,8783
5497,0,0,3.700448817952717,0,8,92,1155,300.0,8783
5498,0,0,3.700448817952717,0,8,40,1442,400.0,8783
5499,0,0,3.700448817952717,0,8,6,273,300.0,8783
5500,0,0,3.700448817952717,0,8,40,1178,150.0,8783
5501,1,0,4.0,93,8,40,1153,300.0,1378
5502,0,1,4.1,473,78,27,1712,800.0,8783
5503,1,1,4.2,2840,70,29,1518,800.0,5596
5504,0,1,4.3,446,70,69,1704,2000.0,8783
5505,0,1,4.0,1703,12,19,626,1000.0,8783
5506,1,0,4.4,1087,51,2,261,600.0,1529
5507,0,0,4.4,1896,70,40,1451,400.0,8783
5508,0,0,4.5,232,71,40,1179,1250.0,8783
5509,0,0,4.3,521,51,2,2305,1400.0,8783
5510,0,0,3.6,221,14,78,2565,300.0,8783
5511,1,1,4.1,54,52,19,701,800.0,555
5512,1,0,4.1,41,12,40,1178,150.0,4547
5513,1,0,4.1,114,71,19,244,700.0,5586
5514,1,0,4.3,570,83,19,650,700.0,8520
5515,0,0,4.0,1443,52,43,1170,500.0,8783
5516,1,0,4.4,69,51,78,1178,300.0,5666
5517,0,0,4.3,183,12,40,1178,400.0,8783
5518,0,0,4.5,292,51,40,1449,400.0,8783
5519,0,1,4.1,117,83,27,998,2000.0,8783
5520,1,0,4.2,432,83,20,741,700.0,8783
5521,1,1,4.1,294,71,27,1386,1000.0,806
5522,1,0,4.2,115,52,20,578,500.0,8783
5523,0,0,4.0,97,83,40,254,400.0,8783
5524,0,0,3.6,52,71,6,273,300.0,8783
5525,1,0,4.0,78,14,80,1317,350.0,1176
5526,1,0,4.3,116,81,40,1178,400.0,7769
5527,1,0,4.2,231,51,3,285,300.0,5271
5528,0,0,4.0,79,52,40,1153,800.0,8783
5529,0,0,4.0,183,14,78,1699,400.0,8783
5530,1,0,4.0,85,70,46,694,400.0,8783
5531,0,0,3.5,19,51,38,1153,1000.0,8783
5532,1,0,3.5,10,14,40,1153,100.0,8783
5533,1,0,3.7,19,28,14,341,400.0,8783
5534,0,0,3.7,14,71,6,273,300.0,8783
5535,0,0,3.700448817952717,0,83,0,254,400.0,8783
5536,1,0,3.8,59,14,88,1301,300.0,8783
5537,0,0,3.4,14,71,0,254,200.0,8783
5538,1,0,3.5,33,78,6,263,400.0,8783
5539,0,0,4.0,100,70,40,1449,150.0,8783
5540,1,0,3.9,53,52,40,1153,600.0,8783
5541,0,0,3.9,34,14,88,1699,150.0,8783
5542,1,0,4.1,63,52,40,1153,900.0,8783
5543,1,0,3.9,61,78,14,339,150.0,8783
5544,0,0,3.7,23,51,0,254,250.0,8783
5545,1,0,4.0,68,12,40,1153,250.0,8783
5546,0,1,3.8,25,83,19,754,2200.0,8783
5547,0,0,3.6,37,79,78,2520,250.0,8783
5548,0,0,3.8,29,83,40,1153,200.0,8783
5549,1,0,3.7,29,83,0,263,300.0,6673
5550,0,0,3.4,5,78,6,256,250.0,8783
5551,1,0,3.700448817952717,0,52,5,263,600.0,8783
5552,0,0,3.6,15,79,0,254,100.0,8783
5553,1,0,4.0,122,12,17,343,400.0,8783
5554,1,0,2.9,46,83,6,271,400.0,8783
5555,1,0,3.5,14,71,78,1174,250.0,8783
5556,0,0,3.700448817952717,0,79,88,1686,200.0,8783
5557,0,0,4.2,221,81,40,1449,150.0,8783
5558,1,0,3.1,6,83,0,263,400.0,8783
5559,1,0,4.0,47,71,40,1159,300.0,8783
5560,1,0,3.5,17,70,40,1153,300.0,8783
5561,0,0,3.5,21,78,0,254,200.0,8783
5562,0,0,3.700448817952717,0,52,40,1153,500.0,8783
5563,0,0,3.700448817952717,0,83,90,1699,150.0,8783
5564,0,0,3.700448817952717,0,51,39,1153,450.0,8783
5565,1,0,3.700448817952717,0,79,40,1442,200.0,8783
5566,1,0,3.700448817952717,0,79,20,578,400.0,8783
5567,0,0,3.4,6,14,88,1699,150.0,8783
5568,0,0,3.7,17,52,40,1153,200.0,8783
5569,0,0,3.3,4,71,88,1687,300.0,8783
5570,0,0,3.700448817952717,0,79,78,2554,200.0,8783
5571,0,0,3.700448817952717,0,14,6,263,400.0,8783
5572,0,0,3.700448817952717,0,78,91,263,500.0,8783
5573,0,0,3.700448817952717,0,78,1,254,200.0,8783
5574,0,0,3.700448817952717,0,71,92,2304,500.0,8783
5575,1,0,3.700448817952717,0,78,40,1178,300.0,8783
5576,1,0,3.700448817952717,0,71,79,1274,150.0,8783
5577,0,0,3.8,25,71,41,1155,500.0,8783
5578,0,0,3.4,11,14,78,2565,150.0,8783
5579,0,0,3.5,10,14,40,254,100.0,8783
5580,0,0,3.5,6,70,40,254,500.0,8783
5581,0,0,3.700448817952717,0,70,38,1153,400.0,8783
5582,0,0,3.2,7,14,6,254,300.0,8783
5583,0,0,3.700448817952717,0,70,40,1153,250.0,8783
5584,0,0,3.8,33,78,39,263,350.0,8783
5585,0,0,3.0,31,83,3,1153,150.0,8783
5586,0,0,3.700448817952717,0,71,1,291,200.0,8783
5587,0,0,3.4,27,52,78,2076,300.0,8783
5588,0,0,3.700448817952717,0,14,0,256,300.0,8783
5589,0,0,3.2,6,52,88,1701,300.0,8783
5590,0,0,3.700448817952717,0,28,40,1449,450.0,8783
5591,0,0,3.700448817952717,0,83,19,680,1000.0,8783
5592,0,0,3.3,5,51,0,254,350.0,8783
5593,1,0,4.1,49,70,39,263,500.0,8783
5594,1,0,3.7,73,70,40,1159,350.0,8783
5595,0,0,3.9,49,70,40,254,600.0,8783
5596,1,0,4.1,125,52,29,1018,900.0,8783
5597,0,0,3.700448817952717,0,71,19,641,800.0,8783
5598,1,1,4.7,4657,15,75,2224,1300.0,576
5599,0,0,4.1,211,20,6,273,200.0,8783
5600,1,0,4.3,652,15,23,675,750.0,5946
5601,0,0,3.7,22,86,23,677,1100.0,8783
5602,1,0,4.1,33,15,40,1153,400.0,8783
5603,1,0,4.2,33,15,40,1174,300.0,3683
5604,1,0,3.5,8,20,40,1178,200.0,8783
5605,0,0,3.700448817952717,0,90,78,256,150.0,8783
5606,0,0,3.700448817952717,0,90,88,1686,300.0,8783
5607,0,0,3.5,19,54,3,254,150.0,8783
5608,0,0,3.5,10,66,19,778,800.0,8783
5609,1,1,4.3,61,8,27,2374,700.0,2129
5610,0,1,4.3,2651,8,10,1093,1300.0,8783
5611,0,1,4.4,1187,8,27,1621,1100.0,8783
5612,0,1,4.5,8375,8,77,23,2000.0,8783
5613,0,0,4.5,1573,8,28,2381,1500.0,8783
5614,0,1,4.4,256,8,69,205,1500.0,8783
5615,1,1,4.0,2103,8,36,826,2000.0,6361
5616,1,0,4.4,2090,8,27,2113,750.0,339
5617,0,1,4.2,240,8,73,41,1500.0,8783
5618,1,0,4.0,48,8,27,1527,1500.0,8763
5619,1,1,4.3,393,8,10,1361,1600.0,1190
5620,1,0,4.1,1117,8,27,17,1500.0,8496
5621,0,0,4.2,4422,8,33,15,1200.0,8783
5622,1,1,4.0,929,8,27,2274,800.0,8783
5623,0,1,4.1,548,8,76,1346,1100.0,8783
5624,0,0,4.0,949,8,73,1834,1100.0,8783
5625,1,0,4.0,1203,8,13,1023,2000.0,8783
5626,0,0,4.0,24,8,19,581,450.0,8783
5627,1,0,3.6,16,8,27,1657,800.0,8783
5628,0,0,4.2,618,8,19,601,500.0,8783
5629,1,0,3.9,387,8,27,2252,750.0,8783
5630,0,0,2.0,395,8,60,1346,1500.0,8783
5631,1,0,3.7,279,8,27,1945,800.0,8783
5632,1,0,3.5,12,8,27,1653,650.0,8783
5633,1,0,4.0,32,8,78,1425,300.0,8783
5634,1,0,4.2,127,8,27,2599,700.0,8783
5635,0,1,4.1,373,8,27,1761,650.0,8783
5636,1,0,3.8,72,8,19,570,650.0,8783
5637,1,0,2.9,50,8,78,2474,350.0,8783
5638,0,0,4.0,162,8,78,968,400.0,8783
5639,1,0,3.6,40,8,27,1565,500.0,8783
5640,0,0,2.8,133,8,27,2182,650.0,8783
5641,1,0,3.6,44,8,59,1761,300.0,8783
5642,1,0,3.700448817952717,0,8,27,966,600.0,8783
5643,1,1,4.0,1021,8,27,2080,700.0,8783
5644,0,0,3.9,122,8,27,1524,500.0,8783
5645,1,1,3.9,96,8,28,1750,1300.0,8783
5646,1,0,3.5,13,8,27,1089,600.0,8783
5647,0,1,3.9,36,8,27,1078,1500.0,8783
5648,0,1,3.9,105,8,27,909,1000.0,8783
5649,0,0,2.9,24,8,10,2185,1900.0,8783
5650,0,0,2.8,44,8,19,642,700.0,8783
5651,0,0,3.700448817952717,0,8,27,1761,700.0,8783
5652,0,0,3.7,125,8,27,956,600.0,8783
5653,1,0,3.4,4,8,59,2579,150.0,8783
5654,1,0,3.0,20,8,27,1581,400.0,8783
5655,1,0,2.8,20,8,27,1834,550.0,8783
5656,1,0,3.8,69,8,27,2469,500.0,8783
5657,1,0,3.2,7,8,19,557,600.0,8783
5658,1,0,3.0,17,8,19,685,900.0,8783
5659,0,0,3.6,10,8,27,1883,700.0,8783
5660,0,0,3.9,39,8,27,968,500.0,8783
5661,0,0,3.3,4,8,27,1235,1200.0,8783
5662,1,0,3.9,206,8,27,2262,800.0,8783
5663,1,0,3.3,11,8,27,2012,400.0,8783
5664,1,0,3.6,104,8,19,647,800.0,8783
5665,1,0,3.2,23,8,27,2360,700.0,8783
5666,1,0,4.1,1079,8,82,533,550.0,8783
5667,1,0,3.8,30,8,78,1680,600.0,8783
5668,1,0,3.8,191,8,78,535,450.0,8783
5669,1,0,3.8,18,8,78,829,200.0,8783
5670,1,0,3.9,64,8,79,1222,250.0,8783
5671,0,0,4.0,336,8,78,2617,300.0,8783
5672,1,0,3.7,123,8,57,868,400.0,8783
5673,0,0,3.6,7,8,78,1010,800.0,8783
5674,1,0,3.5,75,8,78,796,500.0,8783
5675,0,0,2.7,61,8,78,2309,600.0,8783
5676,0,0,3.5,15,8,53,63,900.0,8783
5677,1,0,3.2,31,8,78,1606,200.0,8783
5678,1,0,3.3,11,8,78,2540,200.0,8783
5679,1,0,3.7,184,8,78,535,500.0,7101
5680,1,0,4.2,93,8,78,2410,300.0,8783
5681,1,0,3.1,7,8,78,1215,500.0,8783
5682,1,0,3.3,18,8,78,2579,300.0,8783
5683,1,0,3.7,24,8,40,1449,250.0,8783
5684,0,0,3.700448817952717,0,8,78,839,300.0,8783
5685,0,0,3.700448817952717,0,8,78,383,200.0,8783
5686,0,0,3.700448817952717,0,8,78,2381,300.0,8783
5687,0,0,3.700448817952717,0,8,78,2320,300.0,8783
5688,1,0,3.1,7,8,78,1761,150.0,8783
5689,1,0,3.700448817952717,0,8,78,2285,250.0,8783
5690,0,0,3.700448817952717,0,8,78,1565,300.0,8783
5691,1,0,3.700448817952717,0,8,57,2239,400.0,4110
5692,0,0,3.5,45,8,78,1324,300.0,8783
5693,0,0,3.4,8,8,78,1761,450.0,8783
5694,0,0,3.700448817952717,0,8,78,850,400.0,8783
5695,0,0,3.6,8,8,78,1612,400.0,8783
5696,1,0,3.5,121,8,78,1335,300.0,8783
5697,0,0,3.0,10,8,53,2474,200.0,8783
5698,0,0,3.1,5,8,78,792,200.0,8783
5699,1,0,3.700448817952717,0,8,53,2518,400.0,3018
5700,1,0,3.5,89,8,53,536,600.0,2453
5701,1,0,3.1,28,8,53,2294,250.0,7204
5702,0,1,4.4,4575,52,60,224,1700.0,8783
5703,1,1,4.2,4732,12,27,1852,1500.0,8163
5704,0,1,4.5,2194,71,27,1672,1800.0,8783
5705,0,0,4.7,3894,70,69,1001,1500.0,8783
5706,1,1,4.3,3126,52,27,2136,1500.0,7782
5707,0,1,4.2,3116,51,60,977,2500.0,8783
5708,0,1,4.4,858,51,49,215,3000.0,8783
5709,0,1,4.4,2115,51,49,1996,2200.0,8783
5710,1,1,4.4,2229,51,51,1522,3000.0,8288
5711,0,0,4.3,1773,70,27,56,800.0,8783
5712,0,1,4.6,2339,52,49,800,2800.0,8783
5713,0,0,4.3,1348,71,27,470,550.0,8783
5714,0,0,4.6,2259,12,19,757,1100.0,8783
5715,1,1,4.0,1912,52,27,2608,2100.0,1352
5716,0,0,4.4,2392,51,32,1704,1500.0,8783
5717,0,0,4.6,979,52,49,2599,3000.0,8783
5718,0,1,4.5,5262,81,28,5,2500.0,8783
5719,0,1,4.5,674,70,49,1650,3500.0,8783
5720,1,1,4.6,1211,81,28,213,1700.0,8783
5721,0,1,4.2,2212,70,70,1061,1700.0,8783
5722,1,0,4.3,7544,12,60,43,1500.0,8783
5723,0,1,4.4,2039,51,28,1408,1200.0,8783
5724,1,1,4.4,1110,12,28,326,1200.0,8783
5725,1,1,4.4,3651,51,30,2235,1300.0,8783
5726,0,1,4.6,1082,71,27,1198,1500.0,8783
5727,0,0,4.3,606,81,76,1031,1300.0,8783
5728,0,1,4.3,149,83,49,21,2800.0,8783
5729,0,1,4.1,1327,51,28,1207,2100.0,8783
5730,1,1,4.3,2664,52,19,649,1200.0,4396
5731,0,1,4.1,473,78,27,1712,800.0,8783
5732,0,1,4.1,2044,28,27,2080,1600.0,8783
5733,1,1,4.3,3484,51,77,1000,1700.0,8783
5734,1,0,4.6,2490,51,27,1206,1600.0,8783
5735,0,1,4.3,755,51,52,2128,3000.0,8783
5736,0,1,4.2,167,12,27,2456,1000.0,8783
5737,0,1,4.2,1418,52,76,1027,1500.0,8783
5738,1,1,4.2,2840,70,29,1518,800.0,8783
5739,0,1,4.3,446,70,69,1704,2000.0,8783
5740,1,1,4.3,2040,52,27,2535,1500.0,8783
5741,0,0,3.9,2322,81,27,2476,700.0,8783
5742,0,0,4.3,1028,51,60,1684,1500.0,8783
5743,0,1,4.3,595,28,28,216,2500.0,8783
5744,1,1,4.2,2923,12,27,1473,1000.0,8783
5745,1,1,3.9,1361,52,49,1761,2100.0,3287
5746,1,1,4.4,484,81,10,1704,1900.0,8783
5747,1,1,4.5,1394,12,28,868,1700.0,8783
5748,0,1,4.3,666,70,27,1521,2000.0,8783
5749,0,1,4.6,1423,51,49,2529,2200.0,8783
5750,1,1,4.3,763,51,27,2277,1400.0,8783
5751,1,1,4.4,1867,51,27,1517,1500.0,8783
5752,1,0,4.3,2177,70,27,395,600.0,8783
5753,1,0,3.9,74,52,27,425,800.0,8783
5754,0,0,4.5,3614,81,19,564,900.0,8783
5755,0,1,4.4,282,70,10,190,1200.0,8783
5756,1,1,4.4,737,52,29,10,1700.0,8783
5757,0,1,4.2,149,83,49,1495,2500.0,8783
5758,0,1,4.4,1094,83,27,2010,1600.0,8783
5759,0,0,4.3,1773,12,60,1082,1300.0,8783
5760,1,1,4.1,875,70,27,2363,1400.0,8783
5761,0,1,4.4,189,51,28,1876,1000.0,8783
5762,0,1,4.1,1769,12,19,626,1000.0,8783
5763,0,0,4.4,2662,12,19,557,600.0,8783
5764,0,1,4.3,695,71,49,1202,2500.0,8783
5765,0,1,4.3,548,78,27,1521,1400.0,8783
5766,1,0,3.9,377,52,90,1699,200.0,8783
5767,0,1,4.5,340,52,27,1467,1500.0,8783
5768,0,1,4.5,583,51,49,1467,4000.0,8783
5769,0,0,4.3,1199,70,27,792,550.0,8783
5770,0,0,4.3,701,52,49,1209,3000.0,8783
5771,0,1,3.8,64,52,27,241,1500.0,8783
5772,0,1,4.2,484,70,60,1346,3000.0,8783
5773,0,0,4.1,1022,70,27,1884,500.0,8783
5774,0,1,4.2,347,51,28,2080,1000.0,8783
5775,0,0,4.3,2319,12,10,1353,1100.0,8783
5776,1,0,4.0,787,12,27,54,650.0,8783
5777,0,1,4.3,284,81,10,1673,1200.0,8783
5778,0,1,4.1,565,52,29,2047,2500.0,8783
5779,0,0,4.3,456,51,32,250,1500.0,8783
5780,0,1,4.4,186,52,49,1667,2000.0,8783
5781,0,1,4.2,2074,51,27,1204,1500.0,8783
5782,0,1,4.1,209,52,76,1056,1000.0,8783
5783,1,1,4.2,2270,81,28,1212,1400.0,5147
5784,0,0,4.3,687,51,27,2603,1500.0,8783
5785,0,0,4.2,1279,12,73,1064,1100.0,8783
5786,1,0,3.9,117,83,27,783,600.0,1128
5787,1,1,4.3,500,51,28,868,1300.0,2689
5788,1,1,4.2,980,83,28,1385,1000.0,5121
5789,1,0,4.0,1096,83,27,1597,1300.0,3748
5790,1,0,4.3,3547,12,19,716,650.0,7791
5791,1,1,4.4,218,81,27,2357,850.0,8783
5792,1,1,4.2,937,12,19,625,750.0,8539
5793,1,1,4.4,861,52,27,226,1800.0,7793
5794,0,0,4.1,530,14,27,898,500.0,8783
5795,0,1,4.5,550,83,27,1642,1800.0,8783
5796,1,1,4.0,932,12,28,27,1000.0,548
5797,1,1,4.4,712,71,27,1655,1000.0,8783
5798,0,1,4.6,116,71,27,792,1200.0,8783
5799,0,1,4.3,612,70,49,2011,3400.0,8783
5800,0,0,4.2,162,83,19,763,750.0,8783
5801,1,0,4.2,858,83,27,2600,1800.0,1067
5802,0,0,4.0,53,71,49,210,2000.0,8783
5803,0,1,4.1,80,83,49,1523,3000.0,8783
5804,0,1,4.1,93,70,73,1024,1000.0,8783
5805,1,1,4.1,853,12,27,2363,1400.0,5757
5806,0,1,4.3,355,71,49,2080,3500.0,8783
5807,0,0,4.3,67,70,19,738,400.0,8783
5808,0,0,4.3,788,12,22,710,900.0,8783
5809,0,1,3.9,680,12,28,2407,1200.0,8783
5810,0,0,4.1,765,70,27,2081,800.0,8783
5811,0,1,4.2,538,52,33,2117,1500.0,8783
5812,0,1,4.3,325,71,27,1954,1200.0,8783
5813,0,1,4.3,231,71,49,1521,4000.0,8783
5814,0,0,3.9,161,79,27,1834,500.0,8783
5815,1,0,4.1,114,71,19,244,700.0,5586
5816,0,1,4.0,171,12,27,1761,1300.0,8783
5817,0,1,4.1,270,70,50,1761,4000.0,8783
5818,0,0,3.7,42,83,27,1213,2000.0,8783
5819,1,1,4.1,354,71,27,2384,1200.0,1729
5820,1,1,4.1,450,12,27,1761,1000.0,8783
5821,1,1,4.1,765,83,28,39,1200.0,350
5822,0,0,3.9,23,71,8,1346,2000.0,8783
5823,0,0,3.9,378,70,8,1888,1000.0,8783
5824,1,0,4.3,570,83,19,650,700.0,8520
5825,1,0,4.0,162,71,28,1761,1700.0,4783
5826,1,0,4.3,901,83,27,1521,2000.0,5970
5827,1,1,4.3,550,78,27,889,1200.0,4627
5828,0,1,3.9,48,83,49,1761,3000.0,8783
5829,1,1,4.3,1048,51,27,1487,1600.0,6743
5830,1,0,4.4,319,12,27,2080,800.0,8783
5831,1,1,4.3,225,52,10,186,2000.0,5669
5832,0,1,4.3,449,52,49,868,3000.0,8783
5833,0,0,4.2,38,71,8,1367,2000.0,8783
5834,0,1,3.9,312,70,49,2044,2000.0,8783
5835,0,1,4.4,424,70,50,792,3500.0,8783
5836,0,0,4.1,1543,51,73,1145,1200.0,8783
5837,1,0,4.0,113,52,27,1475,1000.0,8783
5838,1,0,4.1,459,12,19,573,700.0,8783
5839,1,1,4.0,188,79,28,2065,1300.0,7802
5840,0,0,4.3,524,12,27,1758,800.0,8783
5841,1,0,4.0,360,70,27,957,1000.0,8232
5842,1,0,2.8,109,78,27,966,500.0,8783
5843,1,0,4.0,175,83,27,443,750.0,588
5844,1,0,3.9,463,83,22,566,800.0,783
5845,0,1,4.4,183,51,28,1521,1800.0,8783
5846,1,0,4.2,172,14,27,1756,800.0,8592
5847,0,1,4.1,608,52,36,977,2800.0,8783
5848,1,0,4.3,1133,28,19,687,800.0,8402
5849,1,0,4.2,121,51,28,1757,1000.0,8783
5850,1,0,3.9,205,81,27,1888,500.0,8783
5851,0,0,3.8,617,52,60,1919,3000.0,8783
5852,0,1,3.9,297,78,19,712,750.0,8783
5853,1,0,3.9,366,70,27,1864,800.0,8783
5854,1,0,4.2,50,71,19,557,700.0,8783
5855,0,1,4.1,117,83,27,998,2000.0,8783
5856,0,0,3.9,183,83,27,2003,2200.0,8783
5857,1,0,3.6,95,28,22,605,650.0,3068
5858,0,1,4.1,335,52,28,1597,1800.0,8783
5859,1,0,3.9,224,12,27,2038,950.0,8783
5860,1,0,4.2,1764,81,27,978,750.0,8783
5861,0,1,4.2,175,71,49,977,3000.0,8783
5862,1,1,4.1,294,71,27,1386,1000.0,806
5863,0,1,3.9,747,12,73,1355,1500.0,8783
5864,1,0,4.2,115,52,20,578,500.0,8783
5865,1,0,4.1,54,70,27,1415,400.0,8783
5866,0,0,4.0,108,79,27,1834,550.0,8783
5867,0,0,4.2,115,83,29,1627,1000.0,8783
5868,0,0,3.9,191,81,8,1346,600.0,8783
5869,0,0,4.0,224,70,27,2172,700.0,8783
5870,0,0,3.8,32,71,78,502,350.0,8783
5871,0,0,4.0,58,83,27,1660,2000.0,8783
5872,1,0,3.7,111,79,27,1834,550.0,8783
5873,1,1,3.8,203,71,27,1924,1200.0,8783
5874,0,0,2.7,402,52,73,1834,1000.0,8783
5875,0,0,4.2,697,81,78,2381,300.0,8783
5876,1,0,3.5,13,78,78,1761,300.0,8783
5877,1,0,3.9,158,28,27,955,1300.0,8783
5878,1,0,3.9,87,83,27,1896,500.0,8783
5879,0,0,3.1,21,78,27,2410,450.0,8783
5880,0,0,3.9,234,50,10,1503,1000.0,8783
5881,1,0,3.6,82,78,27,1834,500.0,8783
5882,1,1,3.8,198,52,27,1488,1600.0,8783
5883,1,0,3.0,74,78,27,1761,500.0,7981
5884,1,0,3.4,9,79,19,557,300.0,8783
5885,0,1,4.2,271,52,49,1501,3000.0,8783
5886,0,1,3.7,91,51,20,582,1000.0,8783
5887,0,0,3.7,21,79,78,1849,350.0,8783
5888,0,0,3.6,60,79,27,2152,450.0,8783
5889,1,0,4.1,119,71,27,994,1000.0,8783
5890,1,1,3.1,58,81,78,411,400.0,8783
5891,0,0,2.5,433,14,27,943,650.0,8783
5892,0,0,4.0,101,71,27,792,550.0,8783
5893,0,0,4.1,104,51,26,729,1200.0,8783
5894,0,0,3.1,120,51,28,1984,1200.0,8783
5895,0,0,2.8,253,28,27,1834,1000.0,8783
5896,0,0,3.7,293,70,73,1976,1000.0,8783
5897,0,0,4.1,28,70,27,330,2000.0,8783
5898,0,0,4.0,93,70,60,1346,2000.0,8783
5899,0,0,3.6,43,70,60,1346,1700.0,8783
5900,0,0,4.0,30,71,19,557,800.0,8783
5901,0,0,4.0,62,83,60,1346,1500.0,8783
5902,1,0,3.4,33,78,27,1948,550.0,6764
5903,1,0,3.9,184,78,27,2445,400.0,8783
5904,1,0,3.8,59,14,88,1301,300.0,8783
5905,0,1,3.8,73,78,8,1098,1200.0,8783
5906,0,0,4.1,117,52,49,44,3000.0,8783
5907,1,0,3.9,67,12,15,779,500.0,8783
5908,1,0,4.2,382,83,19,2258,500.0,8783
5909,0,0,3.5,53,51,28,222,1800.0,8783
5910,0,0,3.9,72,51,60,2527,2500.0,8783
5911,0,0,3.9,134,81,27,1490,800.0,8783
5912,0,0,4.1,168,52,49,792,2500.0,8783
5913,1,0,2.6,307,78,27,1746,700.0,8783
5914,1,0,3.9,74,71,27,2056,500.0,8783
5915,0,0,3.9,89,81,27,2103,1400.0,8783
5916,1,0,2.8,296,14,27,388,600.0,8783
5917,0,0,3.3,6,81,27,2392,450.0,8783
5918,1,0,3.4,122,70,19,591,600.0,8783
5919,0,1,3.9,315,52,19,647,800.0,8783
5920,0,0,3.7,35,78,19,557,300.0,8783
5921,0,0,3.7,52,71,27,2152,550.0,8783
5922,1,0,3.8,262,71,27,950,850.0,8783
5923,0,1,4.0,98,83,60,1356,2400.0,8783
5924,1,0,3.3,261,78,27,1834,500.0,8783
5925,0,1,3.8,108,83,8,1834,1400.0,8783
5926,0,1,3.8,25,83,19,754,2200.0,8783
5927,0,1,3.9,100,70,27,1761,1900.0,8783
5928,0,0,3.0,107,52,27,1984,800.0,8783
5929,0,0,3.7,145,71,29,891,1000.0,8783
5930,0,0,3.0,11,12,19,685,700.0,8783
5931,0,0,3.7,16,52,19,557,250.0,8783
5932,0,0,3.3,4,81,27,1782,1000.0,8783
5933,0,0,4.1,259,52,28,1023,1200.0,8783
5934,0,1,4.2,258,52,28,2606,1500.0,8783
5935,0,0,3.5,29,71,8,1365,2200.0,8783
5936,1,0,4.0,132,70,17,2592,250.0,8783
5937,0,0,2.9,31,78,27,1068,1000.0,8783
5938,1,0,3.8,96,83,19,665,600.0,8783
5939,0,0,3.0,31,52,27,1834,1000.0,8783
5940,0,0,3.8,23,28,27,2167,800.0,8783
5941,0,0,3.7,57,81,27,1834,700.0,8783
5942,0,0,3.8,67,71,27,2381,500.0,8783
5943,0,0,3.5,14,70,8,1898,800.0,8783
5944,1,0,3.7,29,83,27,915,400.0,8783
5945,0,1,4.3,164,71,49,1517,3000.0,8783
5946,0,1,3.8,52,28,27,1144,1100.0,8783
5947,0,0,3.700448817952717,0,78,27,2381,400.0,8783
5948,0,0,4.0,209,70,27,868,500.0,8783
5949,0,0,3.4,6,79,8,2469,700.0,8783
5950,0,0,3.8,150,12,27,977,800.0,8783
5951,1,0,3.7,50,78,19,697,550.0,8783
5952,1,0,3.5,140,12,27,1761,600.0,8783
5953,0,0,3.700448817952717,0,71,78,1857,300.0,8783
5954,0,0,3.700448817952717,0,51,8,31,1000.0,8783
5955,0,0,3.700448817952717,0,78,78,1951,300.0,8783
5956,0,0,3.700448817952717,0,70,27,1834,700.0,8783
5957,1,0,3.700448817952717,0,70,27,2392,600.0,8783
5958,0,1,3.6,277,81,28,75,800.0,8783
5959,0,0,3.1,16,28,27,1984,1100.0,8783
5960,0,0,3.7,34,70,27,915,2000.0,8783
5961,0,0,3.3,13,71,27,1834,600.0,8783
5962,0,0,1.8,224,12,27,1984,1200.0,8783
5963,0,0,2.9,46,78,27,2498,550.0,8783
5964,0,0,3.2,17,79,27,1747,550.0,8783
5965,0,0,3.700448817952717,0,81,93,2353,400.0,8783
5966,1,0,3.3,6,14,19,557,400.0,8783
5967,1,1,3.8,194,81,27,455,800.0,8783
5968,0,0,3.9,119,28,28,2367,800.0,8783
5969,0,0,3.3,7,79,65,2381,150.0,8783
5970,0,0,3.7,11,81,60,1976,1200.0,8783
5971,0,0,3.8,52,71,27,1996,1200.0,8783
5972,0,0,3.4,10,71,27,1872,700.0,8783
5973,0,0,3.6,11,78,78,1492,300.0,8783
5974,0,0,3.7,32,14,27,2026,800.0,8783
5975,0,0,2.2,48,70,27,1597,600.0,8783
5976,0,0,3.3,4,70,8,880,1000.0,8783
5977,0,0,3.7,15,70,28,1872,2000.0,8783
5978,0,0,3.700448817952717,0,70,19,2135,200.0,8783
5979,0,0,3.700448817952717,0,71,78,443,150.0,8783
5980,0,0,3.4,10,52,78,1857,350.0,8783
5981,0,0,3.3,16,83,28,514,950.0,8783
5982,0,0,3.2,10,52,19,557,400.0,8783
5983,0,0,3.700448817952717,0,79,65,2381,100.0,8783
5984,0,0,3.3,13,12,27,1834,750.0,8783
5985,0,0,3.5,12,70,49,2536,4000.0,8783
5986,0,0,3.3,7,12,27,2182,1000.0,8783
5987,0,0,3.3,9,70,19,557,400.0,8783
5988,0,0,3.4,8,71,78,1834,350.0,8783
